2.800000	709.914535
2.810000	709.937120
2.820000	709.959786
2.830000	709.982503
2.840000	710.005325
2.850000	710.028178
2.860000	710.051065
2.870000	710.074050
2.880000	710.097165
2.890000	710.120261
2.900000	710.143346
2.910000	710.166637
2.920000	710.189959
2.930000	710.213282
2.940000	710.236759
2.950000	710.260274
2.960000	710.283752
2.970000	710.307407
2.980000	710.331011
2.990000	710.354783
3.000000	710.378655
3.010000	710.402453
3.020000	710.426475
3.030000	710.450425
3.040000	710.474475
3.050000	710.498661
3.060000	710.522776
3.070000	710.547005
3.080000	710.571358
3.090000	710.595652
3.100000	710.620093
3.110000	710.644574
3.120000	710.669079
3.130000	710.693731
3.140000	710.718435
3.150000	710.743066
3.160000	710.767893
3.170000	710.792729
3.180000	710.817607
3.190000	710.842638
3.200000	710.867604
3.210000	710.892636
3.220000	710.917810
3.230000	710.943002
3.240000	710.968252
3.250000	710.993557
3.260000	711.018924
3.270000	711.044425
3.280000	711.069911
3.290000	711.095367
3.300000	711.120997
3.310000	711.146676
3.320000	711.172353
3.330000	711.198177
3.340000	711.224027
3.350000	711.249867
3.360000	711.275854
3.370000	711.301812
3.380000	711.327872
3.390000	711.354010
3.400000	711.380143
3.410000	711.406359
3.420000	711.432655
3.430000	711.459006
3.440000	711.485387
3.450000	711.511794
3.460000	711.538238
3.470000	711.564819
3.480000	711.591477
3.490000	711.618145
3.500000	711.644869
3.510000	711.671571
3.520000	711.698444
3.530000	711.725305
3.540000	711.752293
3.550000	711.779238
3.560000	711.806247
3.570000	711.833370
3.580000	711.860462
3.590000	711.887668
3.600000	711.914955
3.610000	711.942243
3.620000	711.969576
3.630000	711.996961
3.640000	712.024422
3.650000	712.051935
3.660000	712.079468
3.670000	712.107083
3.680000	712.134799
3.690000	712.162527
3.700000	712.190324
3.710000	712.218059
3.720000	712.245936
3.730000	712.273862
3.740000	712.301825
3.750000	712.329831
3.760000	712.357856
3.770000	712.386004
3.780000	712.414176
3.790000	712.442381
3.800000	712.470623
3.810000	712.498962
3.820000	712.527249
3.830000	712.555709
3.840000	712.584127
3.850000	712.612633
3.860000	712.641211
3.870000	712.669814
3.880000	712.698471
3.890000	712.727147
3.900000	712.755877
3.910000	712.784683
3.920000	712.813498
3.930000	712.842365
3.940000	712.871332
3.950000	712.900316
3.960000	712.929300
3.970000	712.958365
3.980000	712.987513
3.990000	713.016655
4.000000	713.045824
4.010000	713.075099
4.020000	713.104411
4.030000	713.133671
4.040000	713.163128
4.050000	713.192546
4.060000	713.222045
4.070000	713.251498
4.080000	713.281080
4.090000	713.310687
4.100000	713.340294
4.110000	713.370046
4.120000	713.399774
4.130000	713.429566
4.140000	713.459372
4.150000	713.489204
4.160000	713.519135
4.170000	713.549047
4.180000	713.579081
4.190000	713.609057
4.200000	713.639237
4.210000	713.669289
4.220000	713.699503
4.230000	713.729690
4.240000	713.759897
4.250000	713.790202
4.260000	713.820487
4.270000	713.850871
4.280000	713.881378
4.290000	713.911707
4.300000	713.942218
4.310000	713.972774
4.320000	714.003288
4.330000	714.033933
4.340000	714.064543
4.350000	714.095191
4.360000	714.125970
4.370000	714.156656
4.380000	714.187483
4.390000	714.218307
4.400000	714.249280
4.410000	714.280179
4.420000	714.311080
4.430000	714.342130
4.440000	714.373089
4.450000	714.404194
4.460000	714.435274
4.470000	714.466445
4.480000	714.497621
4.490000	714.528813
4.500000	714.560050
4.510000	714.591335
4.520000	714.622665
4.530000	714.654013
4.540000	714.685423
4.550000	714.716839
4.560000	714.748303
4.570000	714.779819
4.580000	714.811388
4.590000	714.842982
4.600000	714.874549
4.610000	714.906210
4.620000	714.937899
4.630000	714.969597
4.640000	715.001348
4.650000	715.033066
4.660000	715.064868
4.670000	715.096791
4.680000	715.128568
4.690000	715.160520
4.700000	715.192491
4.710000	715.224434
4.720000	715.256458
4.730000	715.288453
4.740000	715.320571
4.750000	715.352671
4.760000	715.384839
4.770000	715.417006
4.780000	715.449168
4.790000	715.481440
4.800000	715.513661
4.810000	715.545954
4.820000	715.578267
4.830000	715.610652
4.840000	715.643000
4.850000	715.675442
4.860000	715.707830
4.870000	715.740400
4.880000	715.772889
4.890000	715.805446
4.900000	715.838000
4.910000	715.870537
4.920000	715.903208
4.930000	715.935823
4.940000	715.968533
4.950000	716.001151
4.960000	716.033955
4.970000	716.066701
4.980000	716.099475
4.990000	716.132315
5.000000	716.165165
5.010000	716.198025
5.020000	716.230901
5.030000	716.263851
5.040000	716.296789
5.050000	716.329788
5.060000	716.362837
5.070000	716.395854
5.080000	716.428915
5.090000	716.461988
5.100000	716.495048
5.110000	716.528216
5.120000	716.561346
5.130000	716.594513
5.140000	716.627775
5.150000	716.661037
5.160000	716.694251
5.170000	716.727599
5.180000	716.760918
5.190000	716.794184
5.200000	716.827524
5.210000	716.860950
5.220000	716.894290
5.230000	716.927783
5.240000	716.961164
5.250000	716.994651
5.260000	717.028129
5.270000	717.061650
5.280000	717.095214
5.290000	717.128799
5.300000	717.162421
