0.630000	1.901175	0.000000	-0.000149	52.000123	708.788857	10203.907717	1042.997311	
0.640000	1.901199	0.000000	-0.000153	52.000136	708.788375	10204.004723	1042.997269	
0.650000	1.901222	0.000000	-0.000156	52.000148	708.787919	10204.103958	1042.997227	
0.660000	1.901247	0.000000	-0.000160	52.000161	708.787383	10204.204791	1042.997185	
0.670000	1.901271	0.000000	-0.000163	52.000174	708.786868	10204.306629	1042.997143	
0.680000	1.901296	0.000000	-0.000166	52.000187	708.786303	10204.408916	1042.997101	
0.690000	1.901321	0.000000	-0.000170	52.000201	708.785755	10204.511136	1042.997059	
0.700000	1.901346	0.000000	-0.000173	52.000215	708.785160	10204.612808	1042.997017	
0.710000	1.901370	0.000000	-0.000177	52.000229	708.784594	10204.713489	1042.996975	
0.720000	1.901395	0.000000	-0.000180	52.000244	708.784059	10204.812773	1042.996933	
0.730000	1.901418	0.000000	-0.000183	52.000259	708.783431	10204.910291	1042.996891	
0.740000	1.901442	0.000000	-0.000186	52.000274	708.782797	10205.005709	1042.996849	
0.750000	1.901464	0.000000	-0.000190	52.000290	708.782189	10205.098727	1042.996807	
0.760000	1.901486	0.000000	-0.000193	52.000306	708.781566	10205.189079	1042.996765	
0.770000	1.901507	0.000000	-0.000196	52.000322	708.780891	10205.276533	1042.996723	
0.780000	1.901528	0.000000	-0.000199	52.000338	708.780219	10205.360886	1042.996681	
0.790000	1.901547	0.000000	-0.000203	52.000355	708.779549	10205.441966	1042.996639	
0.800000	1.901566	0.000000	-0.000206	52.000372	708.778924	10205.519631	1042.996597	
0.810000	1.901584	0.000000	-0.000209	52.000389	708.778197	10205.593766	1042.996555	
0.820000	1.901601	0.000000	-0.000212	52.000407	708.777503	10205.664281	1042.996513	
0.830000	1.901617	0.000000	-0.000215	52.000425	708.776756	10205.731113	1042.996471	
0.840000	1.901632	0.000000	-0.000218	52.000443	708.776039	10205.794219	1042.996429	
0.850000	1.901645	0.000000	-0.000221	52.000461	708.775356	10205.853582	1042.996387	
0.860000	1.901658	0.000000	-0.000225	52.000480	708.774560	10205.909202	1042.996345	
0.870000	1.901670	0.000000	-0.000228	52.000499	708.773754	10205.961100	1042.996303	
0.880000	1.901681	0.000000	-0.000231	52.000518	708.772967	10206.009312	1042.996261	
0.890000	1.901691	0.000000	-0.000234	52.000538	708.772232	10206.053892	1042.996219	
0.900000	1.901700	0.000000	-0.000237	52.000558	708.771431	10206.094910	1042.996177	
0.910000	1.901708	0.000000	-0.000240	52.000578	708.770629	10206.132445	1042.996135	
0.920000	1.901716	0.000000	-0.000243	52.000599	708.769779	10206.166593	1042.996093	
0.930000	1.901722	0.000000	-0.000246	52.000619	708.768960	10206.197456	1042.996051	
0.940000	1.901727	0.000000	-0.000249	52.000640	708.768075	10206.225148	1042.996009	
0.950000	1.901732	0.000000	-0.000252	52.000662	708.767261	10206.249790	1042.995967	
0.960000	1.901736	0.000000	-0.000255	52.000683	708.766397	10206.271511	1042.995925	
0.970000	1.901739	0.000000	-0.000258	52.000705	708.765462	10206.290446	1042.995883	
0.980000	1.901741	0.000000	-0.000261	52.000727	708.764577	10206.306731	1042.995841	
0.990000	1.901742	0.000000	-0.000264	52.000750	708.763696	10206.320511	1042.995799	
1.000000	1.901743	0.000000	-0.000267	52.000773	2312.759258	10390.193333	1042.995690	
1.010000	1.899250	0.000000	-0.000227	52.015861	2312.014228	10380.561473	1042.995582	
1.020000	1.894274	0.006486	-0.000188	52.030939	2311.269714	10361.701717	1042.995473	
1.030000	1.887004	0.019453	-0.000153	52.046007	2310.525674	10334.315743	1042.995364	
1.040000	1.877610	0.038876	-0.000124	52.061067	2309.781891	10299.042087	1042.995255	
1.050000	1.866250	0.064718	-0.000101	52.076122	2309.038208	11529.158515	1042.995146	
1.060000	1.839713	0.096936	0.000146	52.089078	2308.398226	11385.873163	1042.995037	
1.070000	1.794590	0.135426	0.000366	52.102045	2307.757414	11173.441651	1042.994929	
1.080000	1.732359	0.180043	0.000546	52.115040	2307.115387	10897.501879	1042.994820	
1.090000	1.654473	0.230625	0.000675	52.128079	2306.470950	10563.585956	1042.994711	
1.100000	1.562357	0.286996	0.000740	52.141174	2305.823652	6867.831119	1042.994602	
1.110000	1.492124	0.348937	0.000128	52.159576	2304.914113	6678.039366	1042.994494	
1.120000	1.454359	0.416440	-0.000520	52.177979	2304.004365	6610.092765	1042.994385	
1.130000	1.446867	0.489567	-0.001180	52.196405	2303.093588	6655.639476	1042.994276	
1.140000	1.467454	0.568384	-0.001833	52.214874	2302.180508	6806.339281	1042.994168	
1.150000	1.513941	0.652954	-0.002457	52.233397	2301.264714	7053.905403	1042.994059	
1.160000	1.584172	0.743335	-0.003036	52.251982	2300.345895	7390.142972	1042.993950	
1.170000	1.676024	0.839576	-0.003553	52.270626	2299.423882	7806.989804	1042.993842	
1.180000	1.787418	0.941709	-0.003993	52.289324	2298.499422	8296.535717	1042.993733	
1.190000	1.916323	1.049755	-0.004343	52.308059	2297.572784	8851.068294	1042.993625	
1.200000	2.060764	1.163716	-0.004590	52.326815	2296.645273	9463.081895	1042.993516	
1.210000	2.218830	1.283577	-0.004725	52.345563	2295.718051	10125.297904	1042.993408	
1.220000	2.388678	1.409306	-0.004738	52.364278	2294.792323	10830.598640	1042.993299	
1.230000	2.568539	1.540851	-0.004622	52.382954	2293.868314	11571.478218	1042.993191	
1.240000	2.756718	1.678137	-0.004369	52.401740	2292.938662	12341.807937	1042.993082	
1.250000	2.951603	1.821074	-0.003974	52.420687	2292.001110	13135.469314	1042.992974	
1.260000	3.151664	1.969552	-0.003434	52.439827	2291.053641	13946.585136	1042.992865	
1.270000	3.355457	2.123449	-0.002744	52.459184	2290.095273	14769.693422	1042.992757	
1.280000	3.561623	2.282622	-0.001903	52.478772	2289.125280	15601.033161	1042.992648	
1.290000	3.768893	2.446927	-0.000911	52.498380	2288.153998	16435.592860	1042.992540	
1.300000	3.976086	2.616205	0.000235	52.517848	2287.189579	17268.259857	1042.992432	
1.310000	4.182108	2.790279	0.001532	52.537118	2286.234588	18094.768853	1042.992323	
1.320000	4.385951	2.968961	0.002980	52.556147	2285.291270	18911.252726	1042.992215	
